estimate
0.5921072564762915
0.5951137004322495
0.5904480775052983
0.5791040219796993
0.5902643088039551
0.5892924706772606
0.5922293331313667
0.5914520838863817
0.5832199032062916
0.5915403092628735
0.5902426219672254
0.6059269778392317
0.5971540909941958
0.576375057453654
0.5769825918762089
0.6059323620838171
0.5857105371668478
0.5789816981928404
0.5854890555640594
0.5819764068845484
0.6092152047212346
0.5879942323745921
0.5869140250680364
0.5895649539964408
0.5983211152049227
0.5903564572590055
0.5802544374190599
0.5900741458325571
0.5766493188427981
0.5911785808693025
0.5834574976122254
0.5922049666141496
0.582377697980617
0.5995442148914708
0.5689489650935063
0.5822682786413357
0.5727971568741067
0.5897161630438935
0.593624299838352
0.6019874280121956
0.5984174459546435
0.5930758589748383
0.5882041587901702
0.5870844478410393
0.5793461538461538
0.575089438481879
0.5933809702895826
0.586104331909701
0.5941670785961444
0.5941391395123407
0.5933277668134204
0.5978252718410199
0.5819662639441078
0.5892660724445288
0.5828302388275051
0.5947959565705728
0.5847697847238182
0.6028157473276472
0.5862502859757492
0.5834525333132575
0.6016626901282434
0.5807078202090051
0.589583255326319
0.5948301773369402
0.5909350382463752
0.5886906123694045
0.591661374080024
0.5909416600671268
0.6044231560827752
0.5817606466125281
0.5934937847130389
0.5818287485470748
0.5782967032967034
0.5965803031434331
0.5874783002490754
0.5980406820221358
0.5883027084845475
0.5784220351251477
0.5797697678807322
0.5911583405816284
0.5856200727713766
0.5819541878221774
0.5841750841750841
0.6006054872280038
0.5940697979532931
0.5922672018782899
0.5902457610973518
0.5913361759933587
0.5974684509512371
0.5982116132894343
0.5906376420728183
0.5923484848484849
0.5923339658444022
0.5960318067130514
0.5888186865785947
0.5960204315011054
0.5718737976144671
0.5851929640325545
0.5898042507726943
0.5924707322671972
0.5894764654814479
0.5886494967662929
0.5853343465045593
0.5866661549090351
0.5784893839192482
0.5901421800947867
0.58949698496298
0.5723559642953746
0.5709803921568627
0.5738268134613883
0.5841215574548908
0.5926838514025777
0.5838240917782027
0.5971271971271971
0.5931114783653846
0.5806278918588199
0.6029703340690584
0.5968102548815024
0.5905814874910381
0.5822899723871846
0.59534355479841
0.5907187323146577
0.5815278931078735
0.5845856102003643
0.5746639448445865
0.5941852962386609
0.5874623909814526
0.5900720576461169
0.5932159213612839
0.5912758256673202
0.5841790366555589
0.5767813267813268
0.5888101822038714
0.596785727727803
0.6008923215356928
0.5725940532807485
0.5827051846183279
0.5791336462260521
0.5969104783175135
0.5768641861889451
0.6005622188905547
0.5899046378920761
0.5781794508482365
0.5982397988341525
0.5791571533609381
0.5926722511508565
0.5961436271160707
0.5844027264765241
0.5874005507955936
0.589774211606643
0.6048559331559819
0.5824021817355404
0.5803512580932811
0.5861990261716372
0.6001207410481832
0.5976493560136683
0.5805178042669501
0.5876634387128377
0.5912467452902436
0.5899113630311561
0.5960799238820171
0.5941505958422616
0.5921022597580461
0.5960567174230237
0.5924989464812473
0.5939337551172311
0.590670684075438
0.599368850937442
0.5687842955406136
0.6032078363928665
0.59404047976012
0.5748885129940028
0.5944768543071445
0.5889668246445497
0.5975975975975976
0.5777943251293306
0.5904743760716327
0.5876816819096049
0.5929898486879908
0.5730294252172587
0.5959886457010533
0.5898259705488621
0.5700354609929078
0.574192547787988
0.5911089025648867
0.5854922279792746
0.5868240524278542
0.6010209060541231
0.5815327159788117
0.5879281216403011
0.5982301554286579
0.5866554118865825
0.5937755633226742
0.569253777130148
0.5825807201829528
0.5735656052914936
0.5847921854050948
0.5756793684530135
0.6032008415358029
0.584976809080282
0.591733222302131
0.5851169167491812
0.5999164831827499
0.5846933681502247
0.5779706790123457
0.581798812966063
0.5865480865480865
0.5806140925376584
0.5872374490146
0.5817468334757946
0.587804310745852
0.5983238325342595
0.5942568465833555
0.587599938499385
0.5885087885087885
0.5913148736571342
0.5904003035477139
0.5811978887783982
0.5841902067963762
0.5946696068740019
0.6000822491401226
0.57135703555333
0.5992296404988995
0.5976530383436729
0.5950977466049844
0.5774860011585248
0.5810826167657865
0.5966122247906325
0.6042546883107257
0.5791977720187212
0.5785936479895541
0.5856404365307295
0.5917719125765711
0.6012188154637212
0.5927661665217884
0.5944429703195482
0.5838220271650714
0.5929010956025814
0.5929170127614589
0.5896987218502739
0.57306059436511
0.6035571497963607
0.5975728155339806
0.5932407059707098
0.5809239593829936
